ArtifactType,Name,Age,Image,Object ID,Description,Period,Dynasty,Object Date,Culture
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442876.jpg,442876,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442896.jpg,442896,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1299 AD,artifact_dataset/images/coin/442887.jpg,442887,unknown,unknown,unknown,11th13th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442898.jpg,442898,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442893.jpg,442893,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1100-1399 AD,artifact_dataset/images/coin/442886.jpg,442886,unknown,unknown,unknown,probably 12th14th century,unknown
coin,Coin Weight,600-899 AD,artifact_dataset/images/coin/442888.jpg,442888,unknown,unknown,unknown,7th9th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442892.jpg,442892,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453512.jpg,453512,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453543.jpg,453543,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453536.jpg,453536,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453554.jpg,453554,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453539.jpg,453539,unknown,unknown,unknown,probably 11th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453515.jpg,453515,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453546.jpg,453546,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453511.jpg,453511,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453517.jpg,453517,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453523.jpg,453523,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453553.jpg,453553,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453513.jpg,453513,unknown,unknown,unknown,probably 10th12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453537.jpg,453537,unknown,unknown,unknown,probably 11th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453555.jpg,453555,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453514.jpg,453514,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,1000-1199 AD,artifact_dataset/images/coin/453509.jpg,453509,unknown,unknown,unknown,11th12th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453545.jpg,453545,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/453516.jpg,453516,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453557.jpg,453557,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453556.jpg,453556,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/453559.jpg,453559,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,800-999 AD,artifact_dataset/images/coin/454678.jpg,454678,unknown,unknown,unknown,9th10th century,unknown
coin,Coin Weight,800-999 AD,artifact_dataset/images/coin/454679.jpg,454679,unknown,unknown,unknown,9th10th century,unknown
coin,Coin Weight,800-999 AD,artifact_dataset/images/coin/454681.jpg,454681,unknown,unknown,unknown,9th10th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/445376.jpg,445376,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442875.jpg,442875,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442884.jpg,442884,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442879.jpg,442879,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442897.jpg,442897,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442889.jpg,442889,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442890.jpg,442890,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442885.jpg,442885,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/442899.jpg,442899,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/442878.jpg,442878,unknown,unknown,unknown,probably 13th14th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442891.jpg,442891,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442881.jpg,442881,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1399 AD,artifact_dataset/images/coin/443178.jpg,443178,unknown,unknown,unknown,10th14th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453420.jpg,453420,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453531.jpg,453531,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453525.jpg,453525,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453518.jpg,453518,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453549.jpg,453549,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453551.jpg,453551,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453522.jpg,453522,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453550.jpg,453550,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453540.jpg,453540,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453542.jpg,453542,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453524.jpg,453524,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/453548.jpg,453548,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453544.jpg,453544,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453510.jpg,453510,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453521.jpg,453521,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1100-1299 AD,artifact_dataset/images/coin/453552.jpg,453552,unknown,unknown,unknown,12th13th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453535.jpg,453535,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453541.jpg,453541,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453529.jpg,453529,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1199 AD,artifact_dataset/images/coin/453547.jpg,453547,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1100-1299 AD,artifact_dataset/images/coin/453568.jpg,453568,unknown,unknown,unknown,12th13th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/445373.jpg,445373,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/445375.jpg,445375,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/445370.jpg,445370,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/445369.jpg,445369,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/442883.jpg,442883,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453532.jpg,453532,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453520.jpg,453520,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453538.jpg,453538,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453530.jpg,453530,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,900-1099 AD,artifact_dataset/images/coin/453519.jpg,453519,unknown,unknown,unknown,10th11th century,unknown
coin,Coin Weight,1000-1050 AD,artifact_dataset/images/coin/453533.jpg,453533,unknown,unknown,unknown,first half 11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/453534.jpg,453534,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1250-1399 AD,artifact_dataset/images/coin/443186.jpg,443186,unknown,unknown,unknown,second half 13th14th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/443182.jpg,443182,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1250-1399 AD,artifact_dataset/images/coin/443188.jpg,443188,unknown,unknown,unknown,second half 13th14th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/443180.jpg,443180,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/443177.jpg,443177,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,1100-1399 AD,artifact_dataset/images/coin/443195.jpg,443195,unknown,unknown,unknown,12th14th century,unknown
coin,Coin Weight,1000-1199 AD,artifact_dataset/images/coin/443187.jpg,443187,unknown,unknown,unknown,probably 11th12th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/443181.jpg,443181,unknown,unknown,unknown,13th14th century,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/443183.jpg,443183,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,1200-1399 AD,artifact_dataset/images/coin/443185.jpg,443185,unknown,unknown,unknown,probably 13th14th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/443193.jpg,443193,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,700-799 AD,artifact_dataset/images/coin/443191.jpg,443191,unknown,unknown,unknown,8th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/443179.jpg,443179,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/443194.jpg,443194,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1036 AD,artifact_dataset/images/coin/443189.jpg,443189,unknown,unknown,unknown,dated 401 ah/101011 ce,unknown
coin,Coin Weight,900-1199 AD,artifact_dataset/images/coin/443184.jpg,443184,unknown,unknown,unknown,10th12th century,unknown
coin,Coin Weight,753-803 AD,artifact_dataset/images/coin/443192.jpg,443192,unknown,unknown,unknown,778 ce,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/445377.jpg,445377,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1100-1199 AD,artifact_dataset/images/coin/445372.jpg,445372,unknown,unknown,unknown,12th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/445374.jpg,445374,unknown,unknown,unknown,11th century,unknown
coin,Coin Weight,1000-1099 AD,artifact_dataset/images/coin/445371.jpg,445371,unknown,unknown,unknown,11th century,unknown
coin,Gold Dinar,1000-1299 AD,artifact_dataset/images/coin/330142.jpg,330142,unknown,unknown,unknown,11th13th century,unknown
coin,Dinar,673-724 AD,artifact_dataset/images/coin/453447.jpg,453447,unknown,unknown,unknown,dated 79 ah/69899 ce,unknown
coin,Dirham,686-737 AD,artifact_dataset/images/coin/444958.jpg,444958,unknown,unknown,unknown,dated 93 ah/71112 ce,unknown
coin,Coins,300-699 AD,artifact_dataset/images/coin/479347.jpg,479347,unknown,unknown,unknown,4th7th century,coptic
coin,Dirham of Ghiyath al-Din Kai Khusrau II (r. 1239–46); Astrological Device (Sun-Lion),1215-1266 AD,artifact_dataset/images/coin/454764.jpg,454764,unknown,unknown,unknown,dated 638 ah/124041 ce,unknown
coin,Dirham of Nasir al-Din Mahmud (r. 1201–22): Double-Headed Bird of Prey,1193-1244 AD,artifact_dataset/images/coin/454763.jpg,454763,unknown,unknown,unknown,dated 615 ah/121819 ce,unknown
coin,Histamenon of Constantine IX Monomachos (1042-55),1042-1055 AD,artifact_dataset/images/coin/470471.jpg,470471,unknown,unknown,unknown,ca. 104255,byzantine
coin,Quarter Noble of Henry VI (1422-61),1400-1499 AD,artifact_dataset/images/coin/469088.jpg,469088,unknown,unknown,unknown,15th century,british
coin,Dinar,1003-1053 AD,artifact_dataset/images/coin/444855.jpg,444855,unknown,unknown,unknown,dated 419 ah/1028 ce,unknown
coin,Dirham of Nasir al-Din Artuq Arslan (r. 1200-1239),1185-1235 AD,artifact_dataset/images/coin/444858.jpg,444858,unknown,unknown,unknown,dated 606 ah/120910 ce,unknown
coin,Dirham of Husain al-Din Yuluk Arslan (r. 1184–1200),1163-1214 AD,artifact_dataset/images/coin/453471.jpg,453471,unknown,unknown,unknown,dated 584 ah/118889 ce,unknown
coin,Noble of Edward III,1350-1350 AD,artifact_dataset/images/coin/477816.jpg,477816,unknown,unknown,unknown,ca. 1350,british
coin,Coin with Rose Noble and Edward IV,1464-1470 AD,artifact_dataset/images/coin/475175.jpg,475175,unknown,unknown,unknown,14641470,british
coin,Dirham of Ghiyath al-Din Kai Khusrau II (r. 1237–46),1218-1268 AD,artifact_dataset/images/coin/453444.jpg,453444,unknown,unknown,unknown,dated 641 ah/1243 ce,unknown
coin,Coin Nomisma Isaac II,1101-1200 AD,artifact_dataset/images/coin/32954.jpg,32954,unknown,unknown,unknown,12th century,byzantine
coin,Coin Noble Edward III,1355-1365 AD,artifact_dataset/images/coin/32955.jpg,32955,unknown,unknown,unknown,ca. 1360,british
coin,Gold Tremissis of Theophilos,831-842 AD,artifact_dataset/images/coin/464812.jpg,464812,unknown,unknown,unknown,831842,byzantine
coin,Shaftsbury Penny,1000-1099 AD,artifact_dataset/images/coin/469072.jpg,469072,unknown,unknown,unknown,11th century,british
coin,Septimius Severus Denarius,200-201 AD,artifact_dataset/images/coin/469172.jpg,469172,unknown,unknown,unknown,200201,roman
coin,Wessex Penny,861-866 AD,artifact_dataset/images/coin/469171.jpg,469171,unknown,unknown,unknown,861866,british
coin,Bronze Coins,300-699 AD,artifact_dataset/images/coin/478754.jpg,478754,unknown,unknown,unknown,4th7th century,coptic
coin,Drachm of Alexander the Great,200-500 AD,artifact_dataset/images/coin/464907.jpg,464907,unknown,unknown,unknown,200500,roman
coin,Mouton of Jean the Good,1350-1364 AD,artifact_dataset/images/coin/469170.jpg,469170,unknown,unknown,unknown,135064,french
coin,Rose Noble of Edward IV (1461-1483),1461-1483 AD,artifact_dataset/images/coin/462738.jpg,462738,unknown,unknown,unknown,146183,british
coin,Noble of Edward III (r. 1327–77),1361-1361 AD,artifact_dataset/images/coin/469166.jpg,469166,unknown,unknown,unknown,136169,british
coin,Florin d'or of John The Good,1300-1399 AD,artifact_dataset/images/coin/469076.jpg,469076,unknown,unknown,unknown,14th century,french
coin,Quarter Noble of Edward III (r. 1327–77),1327-1377 AD,artifact_dataset/images/coin/469167.jpg,469167,unknown,unknown,unknown,132777,british
coin,Quarter Noble of Edward III (r. 1327–77),1327-1377 AD,artifact_dataset/images/coin/469168.jpg,469168,unknown,unknown,unknown,132777,british
coin,Solidus of Phocas ( r. 602–10),600-699 AD,artifact_dataset/images/coin/466048.jpg,466048,unknown,unknown,unknown,7th century,byzantine
coin,Franc à Cheval of John the Good,1350-1364 AD,artifact_dataset/images/coin/469075.jpg,469075,unknown,unknown,unknown,ca. 135064,french
coin,"Rose Noble, Edward IV (1461-1483)",1464-1470 AD,artifact_dataset/images/coin/477817.jpg,477817,unknown,unknown,unknown,146470,british
coin,Coin (Noble) Showing Henry VI,1422-1461 AD,artifact_dataset/images/coin/32960.jpg,32960,unknown,unknown,unknown,142261,british
coin,Coin of The Senones,200-500 AD,artifact_dataset/images/coin/464969.jpg,464969,unknown,unknown,unknown,200500,roman
coin,Coin (Franc) Showing Charles V,1364-1380 AD,artifact_dataset/images/coin/32959.jpg,32959,unknown,unknown,unknown,136480,french
coin,Coin (Franc) Showing Charles V,1301-1400 AD,artifact_dataset/images/coin/32847.jpg,32847,unknown,unknown,unknown,14th century,french
coin,Coin of Justin II,500-599 AD,artifact_dataset/images/coin/465912.jpg,465912,unknown,unknown,unknown,6th century (572573),byzantine
coin,Coin (Franc) Showing Jean le Bon,1350-1364 AD,artifact_dataset/images/coin/32958.jpg,32958,unknown,unknown,unknown,135064,french
coin,"Coin (Noble, Rose) Showing Edward IV",1461-1483 AD,artifact_dataset/images/coin/32961.jpg,32961,unknown,unknown,unknown,146183,british
coin,Coin of Basil I,800-899 AD,artifact_dataset/images/coin/465911.jpg,465911,unknown,unknown,unknown,9th century (867 or 868),byzantine
coin,Coin (Franc) Showing Jean Le Bon,1350-1364 AD,artifact_dataset/images/coin/32957.jpg,32957,unknown,unknown,unknown,135064,french
coin,Coin Showing Ludwig III (Louis III (the Pious)),1101-1200 AD,artifact_dataset/images/coin/32846.jpg,32846,unknown,unknown,unknown,12th century,"german, possibly thuringia"
coin,"Coin of Roger I, Duke of Sicily",1072-1105 AD,artifact_dataset/images/coin/32363.jpg,32363,unknown,unknown,unknown,10721105,"italian, sicily"
coin,Large Piloncito Coin,750-999 AD,artifact_dataset/images/coin/50076.jpg,50076,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia (java)
coin,Large Piloncito Coin,750-999 AD,artifact_dataset/images/coin/50075.jpg,50075,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia (java)
coin,Drachm of Bahram IV,388-399 AD,artifact_dataset/images/coin/322363.jpg,322363,unknown,sasanian,unknown,ca. 38899 ce,sasanian
coin,Coin (Thaler) Showing Archduke Sigismund,1486-1486 AD,artifact_dataset/images/coin/32962.jpg,32962,unknown,unknown,unknown,1486,austrian
coin,Tetradrachm,212-213 AD,artifact_dataset/images/coin/322362.jpg,322362,unknown,parthian,unknown,ca. 212213 ce,parthian
coin,Drachm,147-191 AD,artifact_dataset/images/coin/322361.jpg,322361,unknown,parthian,unknown,ca. 147191 ce,parthian
coin,Drachm,110-129 AD,artifact_dataset/images/coin/322360.jpg,322360,unknown,parthian,unknown,ca. 110129 ce,parthian
coin,Drachm,629-629 AD,artifact_dataset/images/coin/323485.jpg,323485,unknown,sasanian,unknown,ca. 629 ce,sasanian
coin,"Coin, 1/6 unit",224-241 AD,artifact_dataset/images/coin/323482.jpg,323482,unknown,sasanian,unknown,ca. 22441 ce,sasanian
coin,"Coin, 1/6 unit",224-241 AD,artifact_dataset/images/coin/323480.jpg,323480,unknown,sasanian,unknown,ca. 22441 ce,sasanian
coin,Dirhem,689-690 AD,artifact_dataset/images/coin/323481.jpg,323481,unknown,early islamic,unknown,ca. 68990 ce,islamic
coin,Dirhem,689-690 AD,artifact_dataset/images/coin/323484.jpg,323484,unknown,early islamic,unknown,ca. 68990 ce,islamic
coin,Fals,777-777 AD,artifact_dataset/images/coin/323507.jpg,323507,unknown,early islamic,unknown,777 ce/161 a.h.,islamic
coin,Dirhem,677-677 AD,artifact_dataset/images/coin/323486.jpg,323486,unknown,early islamic,unknown,677 ce/58 a.h.,islamic
coin,Fals,762-763 AD,artifact_dataset/images/coin/323487.jpg,323487,unknown,early islamic,unknown,762763 ce/145 a.h.,islamic
coin,Fals,777-777 AD,artifact_dataset/images/coin/323506.jpg,323506,unknown,early islamic,unknown,777 ce/161 a.h.,islamic
coin,Dirhem,688-689 AD,artifact_dataset/images/coin/323483.jpg,323483,unknown,early islamic,unknown,ca. 6889 ce,islamic
coin,Fals,777-778 AD,artifact_dataset/images/coin/323488.jpg,323488,unknown,early islamic,unknown,777778 ce/161 a.h.,islamic
coin,Obol,273-276 AD,artifact_dataset/images/coin/323477.jpg,323477,unknown,sasanian,unknown,ca. 2736 ce,sasanian
coin,Solidus of Heraclius,610-641 AD,artifact_dataset/images/coin/323248.jpg,323248,unknown,byzantine,unknown,ca. 61041 ce,byzantine
coin,Obol,241-245 AD,artifact_dataset/images/coin/323476.jpg,323476,unknown,sasanian,unknown,ca. 24172 ce,sasanian
coin,Dinar,1177-1194 AD,artifact_dataset/images/coin/323475.jpg,323475,unknown,early islamic,unknown,ca. 117794 ce,islamic
coin,Drachm,420-438 AD,artifact_dataset/images/coin/322365.jpg,322365,unknown,sasanian,unknown,ca. 42038 ce,sasanian
coin,Drachm,399-420 AD,artifact_dataset/images/coin/322364.jpg,322364,unknown,sasanian,unknown,ca. 399420 ce,sasanian
coin,Coin/Pendant,300-399 AD,artifact_dataset/images/coin/465540.jpg,465540,unknown,unknown,unknown,4th century or earlier,late roman
coin,Coin and Bead Fragments,300-699 AD,artifact_dataset/images/coin/478768.jpg,478768,unknown,unknown,unknown,4th7th century,coptic
coin,Nomisma of Alexius III (1105-1203),1150-1350 AD,artifact_dataset/images/coin/32956.jpg,32956,unknown,unknown,unknown,late 12thearly 13th century,byzantine
coin,Collar with medallions containing coins of emperors,225-225 AD,artifact_dataset/images/coin/547949.jpg,547949,unknown,roman period,unknown,ca. a.d. 225,unknown
coin,William I Penny,1066-1066 AD,artifact_dataset/images/coin/477845.jpg,477845,unknown,unknown,unknown,1066,british
coin,Fifty-Four Small Piloncito Coins,750-999 AD,artifact_dataset/images/coin/50073.jpg,50073,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia (java)
coin,Eighteen Medium Piloncito Coins,750-999 AD,artifact_dataset/images/coin/50074.jpg,50074,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia
coin,Anglo-Saxon Sceat,600-800 AD,artifact_dataset/images/coin/468740.jpg,468740,unknown,unknown,unknown,7th8th century,anglo-saxon
coin,Groat of Henry VI,1422-1427 AD,artifact_dataset/images/coin/477846.jpg,477846,unknown,unknown,unknown,142227,british
sculpture,Sculpture,1000-1199 AD,artifact_dataset/images/sculpture/449853.jpg,449853,unknown,unknown,unknown,11th12th century,unknown
sculpture,Sculpture of a Wise Man (from a Group with the Adoration of the Magi),1172-1203 AD,artifact_dataset/images/sculpture/471050.jpg,471050,unknown,unknown,unknown,ca. 11751200,spanish
sculpture,Buddha Protected by a Seven-headed Naga,1167-1233 AD,artifact_dataset/images/sculpture/38451.jpg,38451,unknown,angkor period,unknown,late 12thearly 13th century,cambodia
sculpture,Virgin and Child (from an group with the Adoration of the Magi),1172-1203 AD,artifact_dataset/images/sculpture/471052.jpg,471052,unknown,unknown,unknown,ca. 11751200,spanish
sculpture,Wise Man (from a group with the Adoration of the Magi),1172-1203 AD,artifact_dataset/images/sculpture/471051.jpg,471051,unknown,unknown,unknown,ca. 11751200,spanish
sculpture,Joseph (from a group with the Adoration of the Magi),1172-1203 AD,artifact_dataset/images/sculpture/471053.jpg,471053,unknown,unknown,unknown,ca. 11751200,spanish
sculpture,Sculpture of an Enthroned King,1230-1235 AD,artifact_dataset/images/sculpture/466379.jpg,466379,unknown,unknown,unknown,ca. 123035,north italian
sculpture,Lectern for the Reading of the Gospels with the Eagle of Saint John the Evangelist,1301-1301 AD,artifact_dataset/images/sculpture/465937.jpg,465937,unknown,unknown,unknown,"ca. 1301, with later additions",italian
sculpture,Sculpture of Moses with Tablets of the Law,1167-1173 AD,artifact_dataset/images/sculpture/471850.jpg,471850,unknown,unknown,unknown,ca. 1170,french
sculpture,Column Statue of a King,1150-1160 AD,artifact_dataset/images/sculpture/466311.jpg,466311,unknown,unknown,unknown,ca. 115060,french
sculpture,Table Base with Jonah Swallowed and Cast Up by the Big Fish,300-325 AD,artifact_dataset/images/sculpture/468759.jpg,468759,unknown,unknown,unknown,early 300s,roman
sculpture,Sculpture of a Kneeling Knight or King,1150-1250 AD,artifact_dataset/images/sculpture/34022.jpg,34022,unknown,unknown,unknown,ca. 11751225,north spanish
sculpture,The Visitation,1310-1320 AD,artifact_dataset/images/sculpture/464596.jpg,464596,unknown,unknown,unknown,ca. 131020,german
sculpture,"Jizō, Bodhisattva of the Earth Store (Kshitigarbha)",1050-1400 AD,artifact_dataset/images/sculpture/53175.jpg,53175,unknown,kamakura period (11851333),unknown,ca. 1202,japan
sculpture,Fragment of a Figure,1222-1228 AD,artifact_dataset/images/sculpture/471825.jpg,471825,unknown,unknown,unknown,ca. 1225,italian
sculpture,Enthroned Virgin and Child,1130-1140 AD,artifact_dataset/images/sculpture/470311.jpg,470311,unknown,unknown,unknown,ca. 11301140,french
sculpture,Torso of Christ,1150-1199 AD,artifact_dataset/images/sculpture/472310.jpg,472310,unknown,unknown,unknown,late 12th century,french
sculpture,"Seated Bodhisattva Maitreya, the Buddha of the Future",800-899 AD,artifact_dataset/images/sculpture/39032.jpg,39032,unknown,central javanese period,unknown,9th century,indonesia (java)
sculpture,"Eleven-Headed Avalokiteshvara, the Bodhisattva of Infinite Compassion",900-999 AD,artifact_dataset/images/sculpture/38959.jpg,38959,unknown,unknown,unknown,10th century,thailand
sculpture,Vishvarupa Vishnu,500-599 AD,artifact_dataset/images/sculpture/38251.jpg,38251,unknown,unknown,unknown,6th century,"india (jammu and kashmir, ancient kingdom of kashmir)"
sculpture,Angel,1117-1123 AD,artifact_dataset/images/sculpture/471262.jpg,471262,unknown,unknown,unknown,ca. 1120,french
sculpture,The Resurrection,1375-1375 AD,artifact_dataset/images/sculpture/23345.jpg,23345,unknown,unknown,unknown,dated 1375,british
sculpture,Sculpture fragment,200-699 AD,artifact_dataset/images/sculpture/322763.jpg,322763,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,The Resurrection,1401-1500 AD,artifact_dataset/images/sculpture/27632.jpg,27632,unknown,unknown,unknown,15th century,british
sculpture,Bodhisattva Avalokiteshvara,600-699 AD,artifact_dataset/images/sculpture/77918.jpg,77918,unknown,unknown,unknown,7th century,pakistan (swat valley)
sculpture,The Boy Attendants Kongara Dōji and Seitaka Dōji,1340-1360 AD,artifact_dataset/images/sculpture/757344.jpg,757344,unknown,nanbokuch period (13361392),unknown,ca. 1350,japan
sculpture,Sculpture Fragment,300-699 AD,artifact_dataset/images/sculpture/478555.jpg,478555,unknown,unknown,unknown,4th7th century,coptic
sculpture,Enthroned Virgin and Child,1150-1200 AD,artifact_dataset/images/sculpture/471853.jpg,471853,unknown,unknown,unknown,11501200,french
sculpture,Sculpture Fragment,300-699 AD,artifact_dataset/images/sculpture/478561.jpg,478561,unknown,unknown,unknown,4th7th century,coptic
